-0.056437,-0.004193,0.064141,0.012,0.011
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056438,-0.004169,0.064140
-0.056437,-0.004193,0.064141
-0.056437,-0.004193,0.064141
-0.056438,-0.004144,0.064141
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056438,-0.004169,0.064140
-0.056403,-0.004191,0.064102
-0.056403,-0.004167,0.064103
-0.056403,-0.004191,0.064102
-0.056438,-0.004145,0.064139
-0.056438,-0.004169,0.064140
-0.056403,-0.004215,0.064103
-0.056437,-0.004193,0.064141
-0.056404,-0.004143,0.064101
-0.056437,-0.004168,0.064141
-0.056410,-0.004194,0.064178
-0.056403,-0.004191,0.064102
-0.056437,-0.004193,0.064141
-0.056403,-0.004167,0.064103
-0.056437,-0.004193,0.064141
-0.056409,-0.004218,0.064179
-0.056403,-0.004215,0.064103
-0.056404,-0.004167,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056432,-0.004142,0.064063
-0.056437,-0.004193,0.064141
-0.056403,-0.004191,0.064102
-0.056376,-0.004192,0.064140
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056404,-0.004167,0.064102
-0.056437,-0.004193,0.064141
-0.056376,-0.004168,0.064140
-0.056403,-0.004167,0.064103
-0.056403,-0.004191,0.064102
-0.056404,-0.004167,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056438,-0.004144,0.064141
-0.056403,-0.004215,0.064103
-0.056404,-0.004167,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056403,-0.004191,0.064102
-0.056437,-0.004193,0.064141
-0.056403,-0.004167,0.064103
-0.056437,-0.004193,0.064141
-0.056410,-0.004194,0.064178
-0.056437,-0.004193,0.064141
-0.056438,-0.004145,0.064139
-0.056410,-0.004194,0.064178
-0.056437,-0.004193,0.064141
-0.056403,-0.004191,0.064102
-0.056410,-0.004194,0.064178
-0.056437,-0.004217,0.064142
-0.056404,-0.004143,0.064101
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056410,-0.004194,0.064178
-0.056410,-0.004194,0.064178
-0.056437,-0.004193,0.064141
-0.056403,-0.004191,0.064102
-0.056404,-0.004167,0.064102
-0.056404,-0.004143,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004215,0.064103
-0.056404,-0.004167,0.064102
-0.056438,-0.004169,0.064140
-0.056404,-0.004143,0.064101
-0.056438,-0.004169,0.064140
-0.056438,-0.004169,0.064140
-0.056403,-0.004191,0.064102
-0.056376,-0.004168,0.064140
-0.056404,-0.004167,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056437,-0.004193,0.064141
-0.056438,-0.004169,0.064140
-0.056437,-0.004193,0.064141
-0.056403,-0.004191,0.064102
-0.056403,-0.004191,0.064102
-0.056376,-0.004192,0.064140
-0.056438,-0.004169,0.064140
-0.056437,-0.004193,0.064141
-0.056438,-0.004169,0.064140
-0.056437,-0.004193,0.064141
-0.056410,-0.004194,0.064178
-0.056403,-0.004167,0.064103
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056438,-0.004145,0.064139
-0.056437,-0.004193,0.064141
-0.056437,-0.004193,0.064141
-0.056437,-0.004193,0.064141
-0.056438,-0.004169,0.064140
-0.056403,-0.004191,0.064102
-0.056438,-0.004169,0.064140
-0.056438,-0.004145,0.064139
