-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057110,-0.004512,0.064152
-0.057137,-0.004511,0.064114
-0.057109,-0.004536,0.064152
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057110,-0.004487,0.064152
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057138,-0.004486,0.064113
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057137,-0.004535,0.064115
-0.057137,-0.004511,0.064114
-0.057110,-0.004512,0.064152
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057138,-0.004486,0.064113
-0.057138,-0.004486,0.064113
-0.057138,-0.004486,0.064113
-0.057137,-0.004486,0.064114
-0.057110,-0.004512,0.064152
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057138,-0.004486,0.064113
-0.057137,-0.004511,0.064114
-0.057138,-0.004486,0.064113
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057110,-0.004512,0.064152
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057110,-0.004512,0.064152
-0.057110,-0.004512,0.064152
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057138,-0.004486,0.064113
-0.057138,-0.004486,0.064113
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057110,-0.004512,0.064152
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
-0.057137,-0.004486,0.064114
-0.057138,-0.004486,0.064113
-0.057137,-0.004511,0.064114
-0.057137,-0.004511,0.064114
