-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008273,0.047859
-0.037709,0.008299,0.047859
-0.037709,0.008299,0.047859
