-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
-0.037286,0.004480,0.046048
