-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004578,0.057292
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004578,0.057292
-0.052183,0.004578,0.057292
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052183,0.004578,0.057292
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004578,0.057292
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
-0.052183,0.004532,0.057294
-0.052183,0.004532,0.057294
-0.052184,0.004554,0.057293
